name,surface,aces,winner,total_pts
Roger Federer,Grass,9.0,True,129.0
Xavier Malisse,Grass,9.0,False,99.0
Roger Federer,Grass,2.0,True,89.0
Mikhail Youzhny,Grass,3.0,False,59.0
Roger Federer,Grass,12.0,True,114.0
Novak Djokovic,Grass,9.0,False,102.0
Roger Federer,Grass,12.0,True,151.0
Andy Murray,Grass,16.0,False,137.0
Roger Federer,Grass,12.0,True,102.0
Roger Federer,Grass,11.0,True,89.0
Roger Federer,Grass,14.0,True,98.0
David Nalbandian,Grass,5.0,False,76.0
Roger Federer,Grass,14.0,True,142.0
Mikhail Youzhny,Grass,6.0,False,112.0
Roger Federer,Grass,21.0,True,174.0
Roger Federer,Grass,16.0,True,143.0
Roger Federer,Grass,7.0,True,86.0
Roger Federer,Grass,11.0,True,88.0
Jurgen Melzer,Grass,6.0,False,54.0
Roger Federer,Grass,10.0,True,100.0
Roger Federer,Grass,11.0,True,87.0
Guillermo Garcia Lopez,Grass,3.0,False,62.0
Roger Federer,Grass,15.0,True,142.0
Philipp Kohlschreiber,Grass,5.0,False,110.0
Roger Federer,Grass,23.0,True,103.0
Roger Federer,Grass,7.0,True,95.0
Ivo Karlovic,Grass,23.0,False,72.0
Roger Federer,Grass,11.0,True,112.0
Tommy Haas,Grass,11.0,False,81.0
Roger Federer,Grass,50.0,True,223.0
Andy Roddick,Grass,27.0,False,213.0
Roger Federer,Grass,10.0,True,90.0
Roger Federer,Grass,15.0,True,114.0
Roger Federer,Grass,10.0,True,92.0
Roger Federer,Grass,21.0,True,100.0
Lleyton Hewitt,Grass,8.0,False,85.0
Roger Federer,Grass,15.0,True,98.0
Roger Federer,Grass,15.0,True,100.0
Marat Safin,Grass,13.0,False,83.0
Roger Federer,Grass,9.0,True,92.0
Roger Federer,Grass,5.0,True,91.0
Juan Martin Del Potro,Grass,1.0,False,62.0
Roger Federer,Grass,12.0,True,99.0
Marat Safin,Grass,5.0,False,76.0
Roger Federer,Grass,15.0,True,130.0
Juan Carlos Ferrero,Grass,3.0,False,103.0
Roger Federer,Grass,20.0,True,99.0
Richard Gasquet,Grass,4.0,False,80.0
Roger Federer,Grass,5.0,True,86.0
Richard Gasquet,Grass,2.0,False,53.0
Roger Federer,Grass,6.0,True,84.0
Roger Federer,Grass,7.0,True,106.0
Roger Federer,Grass,7.0,True,92.0
Roger Federer,Grass,9.0,True,80.0
Roger Federer,Grass,18.0,True,96.0
Roger Federer,Grass,10.0,True,99.0
Roger Federer,Grass,14.0,True,125.0
Roger Federer,Grass,12.0,True,114.0
Juan Carlos Ferrero,Grass,4.0,False,98.0
Roger Federer,Grass,9.0,True,105.0
Fernando Gonzalez,Grass,5.0,False,82.0
Roger Federer,Grass,10.0,True,104.0
Lleyton Hewitt,Grass,5.0,False,92.0
Roger Federer,Grass,12.0,True,101.0
Andy Roddick,Grass,7.0,False,74.0
Roger Federer,Grass,6.0,True,92.0
Roger Federer,Grass,6.0,True,75.0
Roger Federer,Grass,11.0,True,96.0
Roger Federer,Grass,6.0,True,108.0
Ivo Karlovic,Grass,14.0,False,88.0
Roger Federer,Grass,19.0,True,123.0
Lleyton Hewitt,Grass,4.0,False,104.0
Roger Federer,Grass,6.0,True,111.0
Sebastien Grosjean,Grass,2.0,False,86.0
Roger Federer,Grass,12.0,True,150.0
Andy Roddick,Grass,11.0,False,137.0
Roger Federer,Grass,15.0,True,110.0
Roger Federer,Grass,6.0,True,91.0
Roger Federer,Grass,13.0,True,119.0
Roger Federer,Grass,9.0,True,117.0
Feliciano Lopez,Grass,13.0,False,114.0
Roger Federer,Grass,13.0,True,110.0
Roger Federer,Grass,17.0,True,103.0
Andy Roddick,Grass,4.0,False,80.0
Roger Federer,Grass,21.0,True,108.0
Roger Federer,Grass,18.0,True,87.0
Roger Federer,Grass,10.0,True,142.0
Xavier Malisse,Grass,8.0,False,152.0
Roger Federer,Grass,9.0,True,135.0
Roger Federer,Grass,25.0,True,190.0
Roger Federer,Hard,5.0,False,82.0
Novak Djokovic,Hard,10.0,True,115.0
Roger Federer,Hard,5.0,False,151.0
Andy Murray,Hard,21.0,True,177.0
Roger Federer,Hard,5.0,False,111.0
Novak Djokovic,Hard,6.0,True,119.0
Roger Federer,Hard,10.0,False,104.0
Novak Djokovic,Hard,13.0,True,118.0
Roger Federer,Hard,22.0,False,201.0
Marat Safin,Hard,16.0,True,194.0
Roger Federer,Hard,9.0,False,137.0
David Nalbandian,Hard,3.0,True,144.0
Roger Federer,Hard,25.0,False,171.0
Tommy Haas,Hard,11.0,True,176.0
Roger Federer,Hard,13.0,False,99.0
Roger Federer,Hard,7.0,False,72.0
Roger Federer,Clay,7.0,False,93.0
Stan Wawrinka,Clay,4.0,True,111.0
Roger Federer,Clay,7.0,False,152.0
Roger Federer,Clay,0.0,False,73.0
Jo Wilfried Tsonga,Clay,2.0,True,103.0
Roger Federer,Clay,9.0,False,76.0
Novak Djokovic,Clay,6.0,True,101.0
Roger Federer,Clay,12.0,False,121.0
Roger Federer,Clay,10.0,False,87.0
Roger Federer,Clay,10.0,False,99.0
Roger Federer,Clay,5.0,False,71.0
Roger Federer,Clay,2.0,False,111.0
Roger Federer,Clay,9.0,False,105.0
Roger Federer,Hard,17.0,False,125.0
Juan Martin Del Potro,Hard,12.0,True,131.0
Roger Federer,Hard,11.0,False,145.0
Novak Djokovic,Hard,3.0,True,147.0
Roger Federer,Hard,5.0,False,101.0
Tommy Robredo,Hard,6.0,True,110.0
Roger Federer,Hard,11.0,False,143.0
Novak Djokovic,Hard,8.0,True,161.0
Roger Federer,Hard,12.0,False,148.0
Novak Djokovic,Hard,4.0,True,163.0
Roger Federer,Hard,14.0,False,172.0
Juan Martin Del Potro,Hard,8.0,True,180.0
Roger Federer,Hard,16.0,False,119.0
David Nalbandian,Hard,3.0,True,136.0
Roger Federer,Hard,4.0,False,88.0
Roger Federer,Hard,1.0,False,55.0
Andre Agassi,Hard,6.0,True,84.0
Roger Federer,Hard,14.0,False,150.0
Juan Carlos Ferrero,Hard,4.0,True,136.0
Roger Federer,Grass,25.0,False,218.0
Novak Djokovic,Grass,10.0,True,204.0
Roger Federer,Grass,16.0,False,160.0
Milos Raonic,Grass,23.0,True,167.0
Roger Federer,Grass,14.0,False,138.0
Novak Djokovic,Grass,13.0,True,148.0
Roger Federer,Grass,29.0,False,180.0
Novak Djokovic,Grass,13.0,True,186.0
Roger Federer,Grass,16.0,False,161.0
Roger Federer,Grass,17.0,False,146.0
Jo Wilfried Tsonga,Grass,18.0,True,136.0
Roger Federer,Grass,1.0,False,80.0
Roger Federer,Grass,12.0,False,144.0
Roger Federer,Grass,10.0,False,115.0
Fabio Fognini,Hard,12.0,True,107.0
Fabio Fognini,Hard,5.0,True,113.0
Fabio Fognini,Hard,16.0,True,110.0
Fabio Fognini,Hard,6.0,True,120.0
Fabio Fognini,Hard,3.0,True,142.0
Julien Benneteau,Hard,10.0,False,126.0
Fabio Fognini,Hard,5.0,True,122.0
Feliciano Lopez,Hard,13.0,False,92.0
Fabio Fognini,Hard,3.0,True,78.0
Fabio Fognini,Hard,9.0,True,144.0
Jarkko Nieminen,Hard,3.0,False,134.0
Fabio Fognini,Hard,9.0,True,108.0
Sam Querrey,Hard,10.0,False,86.0
Fabio Fognini,Hard,4.0,True,136.0
Fabio Fognini,Clay,1.0,True,120.0
Fabio Fognini,Clay,3.0,True,101.0
Fabio Fognini,Clay,1.0,True,96.0
Fabio Fognini,Clay,7.0,True,143.0
Fabio Fognini,Clay,9.0,True,89.0
Fabio Fognini,Clay,7.0,True,95.0
Fabio Fognini,Clay,4.0,True,104.0
Fabio Fognini,Clay,10.0,True,125.0
Fabio Fognini,Clay,7.0,True,131.0
Fabio Fognini,Clay,1.0,True,93.0
Fabio Fognini,Clay,1.0,True,92.0
Fabio Fognini,Clay,2.0,True,82.0
Fabio Fognini,Clay,11.0,True,118.0
Guillermo Garcia Lopez,Clay,3.0,False,94.0
Fabio Fognini,Clay,7.0,True,189.0
Fabio Fognini,Clay,5.0,True,143.0
Fabio Fognini,Hard,10.0,True,136.0
Fabio Fognini,Hard,16.0,True,200.0
Fabio Fognini,Hard,8.0,True,136.0
Fabio Fognini,Hard,6.0,True,103.0
Fabio Fognini,Hard,12.0,True,166.0
Fabio Fognini,Hard,5.0,True,96.0
Guillermo Garcia Lopez,Hard,2.0,False,74.0
Fabio Fognini,Hard,11.0,True,144.0
Fabio Fognini,Grass,5.0,True,171.0
Fabio Fognini,Grass,7.0,True,108.0
Fabio Fognini,Grass,5.0,True,105.0
Fabio Fognini,Grass,10.0,True,93.0
Fabio Fognini,Grass,11.0,True,109.0
Fabio Fognini,Grass,2.0,True,141.0
Fabio Fognini,Grass,1.0,True,94.0
Fabio Fognini,Grass,9.0,True,146.0
Fabio Fognini,Grass,5.0,True,129.0
Fabio Fognini,Grass,7.0,True,129.0
Fabio Fognini,Grass,10.0,True,174.0
Fabio Fognini,Grass,7.0,True,121.0
Fabio Fognini,Hard,8.0,False,104.0
Fabio Fognini,Hard,2.0,False,167.0
Fabio Fognini,Hard,20.0,False,172.0
Fabio Fognini,Hard,3.0,False,105.0
Fabio Fognini,Hard,3.0,False,55.0
Novak Djokovic,Hard,8.0,True,96.0
Fabio Fognini,Hard,2.0,False,107.0
Fabio Fognini,Hard,3.0,False,122.0
Kei Nishikori,Hard,6.0,True,141.0
Fabio Fognini,Hard,2.0,False,51.0
Fabio Fognini,Hard,3.0,False,60.0
Nicolas Almagro,Hard,8.0,True,93.0
Fabio Fognini,Hard,6.0,False,120.0
Fabio Fognini,Clay,2.0,False,127.0
Fabio Fognini,Clay,0.0,False,69.0
Stan Wawrinka,Clay,6.0,True,96.0
Fabio Fognini,Clay,1.0,False,79.0
Fabio Fognini,Clay,1.0,False,78.0
Fabio Fognini,Clay,0.0,False,93.0
Jo Wilfried Tsonga,Clay,7.0,True,107.0
Fabio Fognini,Clay,1.0,False,74.0
Stan Wawrinka,Clay,7.0,True,95.0
Fabio Fognini,Clay,6.0,False,130.0
Fabio Fognini,Clay,5.0,False,117.0
Fabio Fognini,Hard,5.0,False,140.0
David Ferrer,Hard,7.0,True,163.0
Fabio Fognini,Hard,8.0,False,74.0
Feliciano Lopez,Hard,6.0,True,99.0
Fabio Fognini,Hard,2.0,False,85.0
Fabio Fognini,Hard,3.0,False,55.0
Fabio Fognini,Hard,15.0,False,120.0
Andy Roddick,Hard,10.0,True,133.0
Fabio Fognini,Hard,4.0,False,107.0
Jarkko Nieminen,Hard,4.0,True,119.0
Fabio Fognini,Hard,5.0,False,135.0
Fabio Fognini,Grass,5.0,False,103.0
Fabio Fognini,Grass,5.0,False,120.0
Fabio Fognini,Grass,3.0,False,99.0
Andy Murray,Grass,15.0,True,121.0
Fabio Fognini,Grass,7.0,False,151.0
Feliciano Lopez,Grass,21.0,True,165.0
Fabio Fognini,Grass,4.0,False,99.0
Fabio Fognini,Grass,3.0,False,119.0
Jurgen Melzer,Grass,8.0,True,143.0
Fabio Fognini,Grass,7.0,False,107.0
Julien Benneteau,Grass,10.0,True,127.0
Fabio Fognini,Grass,2.0,False,68.0
David Ferrer,Grass,3.0,True,96.0
Fabio Fognini,Grass,2.0,False,81.0
Marat Safin,Grass,9.0,True,100.0
Philipp Kohlschreiber,Clay,4.0,False,118.0
Marcos Baghdatis,Clay,6.0,False,93.0
Julien Benneteau,Clay,2.0,False,120.0
James Blake,Clay,3.0,False,93.0
Richard Gasquet,Hard,1.0,False,103.0
Tommy Robredo,Hard,5.0,False,112.0
Marcos Baghdatis,Grass,8.0,False,107.0
Novak Djokovic,Hard,12.0,True,93.0
Feliciano Lopez,Hard,8.0,True,132.0
Julien Benneteau,Clay,10.0,True,138.0
Nicolas Almagro,Clay,8.0,True,90.0
Tommy Haas,Clay,13.0,True,150.0
Kei Nishikori,Hard,4.0,True,96.0
Andy Murray,Hard,5.0,True,117.0
Juan Martin Del Potro,Hard,7.0,True,130.0
Radek Stepanek,Hard,4.0,True,104.0
Kei Nishikori,Grass,2.0,True,117.0
Fernando Gonzalez,Grass,14.0,True,118.0
Kei Nishikori,Hard,6.0,True,132.0
Kei Nishikori,Hard,9.0,True,166.0
Ivo Karlovic,Hard,59.0,False,162.0
Kei Nishikori,Hard,3.0,True,97.0
Kei Nishikori,Hard,15.0,True,217.0
Kei Nishikori,Hard,11.0,True,164.0
Kei Nishikori,Hard,2.0,True,102.0
Kei Nishikori,Hard,5.0,True,103.0
Kei Nishikori,Hard,5.0,True,99.0
Philipp Kohlschreiber,Hard,7.0,False,74.0
Kei Nishikori,Hard,13.0,True,98.0
Kei Nishikori,Hard,5.0,True,128.0
Guillermo Garcia Lopez,Hard,11.0,False,115.0
Kei Nishikori,Hard,3.0,True,97.0
Jo Wilfried Tsonga,Hard,13.0,False,76.0
Kei Nishikori,Hard,11.0,True,116.0
Nicolas Almagro,Hard,15.0,False,96.0
Kei Nishikori,Hard,7.0,True,129.0
Kei Nishikori,Hard,15.0,True,137.0
Kei Nishikori,Hard,7.0,True,116.0
David Ferrer,Hard,2.0,False,88.0
Kei Nishikori,Hard,6.0,True,169.0
Kei Nishikori,Hard,5.0,True,104.0
Kei Nishikori,Hard,3.0,True,93.0
Kei Nishikori,Hard,6.0,True,133.0
Kei Nishikori,Hard,6.0,True,107.0
Kei Nishikori,Hard,7.0,True,111.0
Kei Nishikori,Hard,7.0,True,107.0
Kei Nishikori,Hard,2.0,True,127.0
Kei Nishikori,Hard,5.0,True,148.0
Julien Benneteau,Hard,8.0,False,129.0
Kei Nishikori,Hard,1.0,True,140.0
Jo Wilfried Tsonga,Hard,13.0,False,127.0
Kei Nishikori,Hard,2.0,True,121.0
Kei Nishikori,Clay,3.0,True,99.0
Kei Nishikori,Clay,0.0,True,134.0
Jo Wilfried Tsonga,Clay,7.0,False,121.0
Kei Nishikori,Clay,7.0,True,187.0
Kei Nishikori,Clay,3.0,True,188.0
Kei Nishikori,Clay,1.0,True,110.0
Kei Nishikori,Clay,1.0,True,143.0
Kei Nishikori,Clay,3.0,True,99.0
Gilles Simon,Clay,1.0,False,63.0
Kei Nishikori,Clay,3.0,True,138.0
Kei Nishikori,Clay,5.0,True,97.0
Kei Nishikori,Clay,7.0,True,164.0
Kei Nishikori,Clay,4.0,True,102.0
Kei Nishikori,Clay,2.0,True,97.0
Kei Nishikori,Clay,7.0,True,104.0
Kei Nishikori,Clay,3.0,True,108.0
Kei Nishikori,Clay,5.0,True,106.0
Kei Nishikori,Clay,2.0,True,86.0
Kei Nishikori,Clay,4.0,True,135.0
Kei Nishikori,Clay,1.0,True,137.0
Kei Nishikori,Clay,1.0,True,123.0
Kei Nishikori,Clay,4.0,True,158.0
Kei Nishikori,Hard,1.0,True,46.0
Kei Nishikori,Hard,2.0,True,124.0
Kei Nishikori,Hard,4.0,True,94.0
Kei Nishikori,Hard,5.0,True,98.0
Philipp Kohlschreiber,Hard,7.0,False,77.0
Kei Nishikori,Hard,7.0,True,117.0
Kei Nishikori,Hard,6.0,True,114.0
Kei Nishikori,Hard,6.0,True,104.0
Ivo Karlovic,Hard,21.0,False,83.0
Kei Nishikori,Hard,1.0,True,142.0
Andy Murray,Hard,8.0,False,130.0
Kei Nishikori,Hard,7.0,True,104.0
Kei Nishikori,Hard,4.0,True,57.0
Kei Nishikori,Hard,8.0,True,181.0
Milos Raonic,Hard,35.0,False,175.0
Kei Nishikori,Hard,3.0,True,177.0
Stan Wawrinka,Hard,18.0,False,181.0
Kei Nishikori,Hard,5.0,True,117.0
Novak Djokovic,Hard,15.0,False,120.0
Kei Nishikori,Hard,5.0,True,96.0
Kei Nishikori,Hard,1.0,True,94.0
Kei Nishikori,Hard,7.0,True,78.0
Kei Nishikori,Hard,3.0,True,136.0
Kei Nishikori,Hard,1.0,True,71.0
Kei Nishikori,Hard,4.0,True,155.0
David Ferrer,Hard,5.0,False,155.0
Kei Nishikori,Grass,5.0,True,103.0
Kei Nishikori,Grass,1.0,True,90.0
Kei Nishikori,Grass,2.0,True,103.0
Kei Nishikori,Grass,4.0,True,128.0
Kei Nishikori,Grass,8.0,True,139.0
Kei Nishikori,Grass,24.0,True,145.0
Kei Nishikori,Grass,7.0,True,95.0
Kei Nishikori,Grass,7.0,True,144.0
Kei Nishikori,Grass,8.0,True,83.0
Kei Nishikori,Grass,7.0,True,147.0
Kei Nishikori,Grass,1.0,True,107.0
Kei Nishikori,Grass,6.0,True,126.0
Julien Benneteau,Grass,8.0,False,115.0
Kei Nishikori,Grass,4.0,True,108.0
Kei Nishikori,Grass,14.0,True,155.0
Kei Nishikori,Grass,8.0,True,98.0
Kei Nishikori,Grass,12.0,True,146.0
Kei Nishikori,Grass,1.0,True,99.0
Kei Nishikori,Grass,1.0,True,104.0
Kei Nishikori,Grass,6.0,True,97.0
Kei Nishikori,Hard,0.0,False,25.0
Novak Djokovic,Hard,2.0,True,51.0
Kei Nishikori,Hard,9.0,False,74.0
Novak Djokovic,Hard,6.0,True,99.0
Kei Nishikori,Hard,6.0,False,85.0
Stan Wawrinka,Hard,21.0,True,100.0
Kei Nishikori,Hard,1.0,False,79.0
David Ferrer,Hard,6.0,True,112.0
Kei Nishikori,Hard,1.0,False,71.0
Andy Murray,Hard,4.0,True,104.0
Kei Nishikori,Hard,3.0,False,68.0
Jurgen Melzer,Hard,6.0,True,103.0
Kei Nishikori,Clay,1.0,False,85.0
Kei Nishikori,Clay,1.0,False,91.0
Andy Murray,Clay,3.0,True,109.0
Kei Nishikori,Clay,3.0,False,93.0
Richard Gasquet,Clay,6.0,True,113.0
Kei Nishikori,Clay,5.0,False,129.0
Jo Wilfried Tsonga,Clay,10.0,True,149.0
Kei Nishikori,Clay,1.0,False,76.0
Kei Nishikori,Clay,1.0,False,111.0
Kei Nishikori,Clay,1.0,False,98.0
Novak Djokovic,Clay,3.0,True,114.0
Kei Nishikori,Hard,2.0,False,75.0
Novak Djokovic,Hard,3.0,True,104.0
Kei Nishikori,Hard,3.0,False,110.0
Stan Wawrinka,Hard,10.0,True,128.0
Kei Nishikori,Hard,4.0,False,159.0
Kei Nishikori,Hard,3.0,False,42.0
Kei Nishikori,Hard,0.0,False,24.0
Kei Nishikori,Hard,3.0,False,78.0
Juan Martin Del Potro,Hard,6.0,True,96.0
Kei Nishikori,Grass,3.0,False,90.0
Novak Djokovic,Grass,6.0,True,118.0
Kei Nishikori,Grass,11.0,False,102.0
Milos Raonic,Grass,35.0,True,125.0
Kei Nishikori,Grass,1.0,False,86.0
Juan Martin Del Potro,Grass,12.0,True,103.0
Kei Nishikori,Grass,2.0,False,127.0
Lleyton Hewitt,Grass,5.0,True,145.0
Kei Nishikori,Grass,5.0,False,59.0
Milos Raonic,Hard,18.0,False,152.0
Novak Djokovic,Hard,7.0,True,94.0
Andy Murray,Hard,8.0,True,129.0
Janko Tipsarevic,Hard,10.0,True,132.0
John Isner,Clay,15.0,True,183.0
Gilles Simon,Clay,5.0,True,127.0
Marcos Baghdatis,Hard,10.0,True,127.0
Juan Martin Del Potro,Hard,4.0,True,107.0
Novak Djokovic,Grass,8.0,True,98.0
David Ferrer,Grass,7.0,True,160.0
Feliciano Lopez,Hard,14.0,False,135.0
Stan Wawrinka,Hard,10.0,False,114.0
Guillermo Garcia Lopez,Grass,2.0,False,67.0
Stan Wawrinka,Grass,1.0,False,98.0
Novak Djokovic,Hard,6.0,True,142.0
Ivo Karlovic,Hard,39.0,True,152.0
Ivo Karlovic,Hard,21.0,True,119.0
Ivo Karlovic,Hard,53.0,True,215.0
Ivo Karlovic,Hard,75.0,True,234.0
Ivo Karlovic,Hard,19.0,True,101.0
Ivo Karlovic,Hard,19.0,True,90.0
Ivo Karlovic,Hard,24.0,True,110.0
Jurgen Melzer,Hard,2.0,False,96.0
Ivo Karlovic,Hard,20.0,True,139.0
Ivo Karlovic,Hard,35.0,True,158.0
Radek Stepanek,Hard,2.0,False,155.0
Ivo Karlovic,Hard,26.0,True,112.0
Julien Benneteau,Hard,7.0,False,89.0
Ivo Karlovic,Hard,33.0,True,132.0
Ivo Karlovic,Hard,13.0,True,95.0
Ivo Karlovic,Hard,19.0,True,138.0
Ivo Karlovic,Hard,15.0,True,133.0
Ivo Karlovic,Hard,21.0,True,113.0
Ivo Karlovic,Clay,35.0,True,149.0
Feliciano Lopez,Clay,14.0,False,150.0
Ivo Karlovic,Clay,31.0,True,111.0
Ivo Karlovic,Clay,24.0,True,98.0
Ivo Karlovic,Clay,22.0,True,135.0
James Blake,Clay,1.0,False,121.0
Ivo Karlovic,Clay,26.0,True,121.0
Ivo Karlovic,Hard,61.0,True,186.0
Ivo Karlovic,Hard,24.0,True,118.0
Ivo Karlovic,Hard,14.0,True,97.0
Ivo Karlovic,Hard,21.0,True,115.0
Ivo Karlovic,Hard,24.0,True,115.0
Jarkko Nieminen,Hard,10.0,False,101.0
Ivo Karlovic,Hard,38.0,True,167.0
James Blake,Hard,9.0,False,170.0
Ivo Karlovic,Hard,23.0,True,103.0
Fernando Gonzalez,Hard,3.0,False,85.0
Ivo Karlovic,Hard,29.0,True,118.0
Richard Gasquet,Hard,8.0,False,113.0
Ivo Karlovic,Hard,28.0,True,109.0
Ivo Karlovic,Hard,42.0,True,96.0
Ivo Karlovic,Hard,31.0,True,139.0
Ivo Karlovic,Hard,24.0,True,95.0
Ivo Karlovic,Hard,30.0,True,139.0
Ivo Karlovic,Grass,20.0,True,95.0
Ivo Karlovic,Grass,36.0,True,135.0
Mikhail Youzhny,Grass,5.0,False,129.0
Ivo Karlovic,Grass,26.0,True,108.0
Ivo Karlovic,Grass,42.0,True,146.0
Ivo Karlovic,Grass,53.0,True,185.0
Ivo Karlovic,Grass,41.0,True,144.0
Jo Wilfried Tsonga,Grass,14.0,False,134.0
Ivo Karlovic,Grass,26.0,True,108.0
Ivo Karlovic,Grass,14.0,True,55.0
Janko Tipsarevic,Grass,1.0,False,39.0
Ivo Karlovic,Grass,28.0,True,108.0
Ivo Karlovic,Grass,24.0,True,98.0
Ivo Karlovic,Grass,47.0,True,140.0
Jo Wilfried Tsonga,Grass,26.0,False,128.0
Ivo Karlovic,Grass,16.0,True,126.0
Ivo Karlovic,Grass,41.0,True,142.0
Ivo Karlovic,Grass,40.0,True,149.0
Feliciano Lopez,Grass,14.0,False,137.0
Ivo Karlovic,Grass,19.0,True,125.0
Lleyton Hewitt,Grass,10.0,False,117.0
Ivo Karlovic,Grass,25.0,True,144.0
Ivo Karlovic,Hard,25.0,False,59.0
Ivo Karlovic,Hard,21.0,False,69.0
Ivo Karlovic,Hard,39.0,False,116.0
Ivo Karlovic,Hard,25.0,False,93.0
Ivo Karlovic,Hard,16.0,False,101.0
Ivo Karlovic,Hard,48.0,False,138.0
Ivo Karlovic,Hard,25.0,False,137.0
Ivo Karlovic,Hard,11.0,False,54.0
Mikhail Youzhny,Hard,4.0,True,85.0
Ivo Karlovic,Hard,27.0,False,99.0
Jurgen Melzer,Hard,1.0,True,100.0
Ivo Karlovic,Hard,31.0,False,156.0
Nikolay Davydenko,Hard,5.0,True,165.0
Ivo Karlovic,Hard,26.0,False,113.0
Ivo Karlovic,Hard,33.0,False,123.0
Ivo Karlovic,Clay,26.0,False,89.0
Ivo Karlovic,Clay,29.0,False,89.0
Ivo Karlovic,Clay,14.0,False,76.0
Andy Murray,Clay,8.0,True,98.0
Ivo Karlovic,Clay,21.0,False,102.0
Marcos Baghdatis,Clay,8.0,True,110.0
Ivo Karlovic,Clay,9.0,False,56.0
Ivo Karlovic,Clay,22.0,False,128.0
Juan Martin Del Potro,Clay,11.0,True,147.0
Ivo Karlovic,Clay,55.0,False,170.0
Lleyton Hewitt,Clay,19.0,True,172.0
Ivo Karlovic,Clay,35.0,False,172.0
Ivo Karlovic,Clay,32.0,False,149.0
Ivo Karlovic,Clay,31.0,False,151.0
Ivo Karlovic,Clay,6.0,False,62.0
Ivo Karlovic,Clay,14.0,False,76.0
Ivo Karlovic,Hard,46.0,False,137.0
Ivo Karlovic,Hard,43.0,False,155.0
Ivo Karlovic,Hard,31.0,False,171.0
Ivo Karlovic,Hard,12.0,False,98.0
Stan Wawrinka,Hard,8.0,True,111.0
Ivo Karlovic,Hard,32.0,False,113.0
Ivo Karlovic,Hard,23.0,False,113.0
Ivo Karlovic,Hard,22.0,False,98.0
Ivo Karlovic,Hard,24.0,False,100.0
Sam Querrey,Hard,20.0,True,115.0
Ivo Karlovic,Hard,38.0,False,164.0
Ivo Karlovic,Hard,26.0,False,89.0
Ivo Karlovic,Hard,28.0,False,122.0
Andre Agassi,Hard,5.0,True,132.0
Ivo Karlovic,Hard,37.0,False,173.0
Ivo Karlovic,Hard,24.0,False,110.0
Ivo Karlovic,Grass,61.0,False,205.0
Ivo Karlovic,Grass,44.0,False,191.0
Ivo Karlovic,Grass,34.0,False,115.0
Ivo Karlovic,Grass,29.0,False,130.0
Andy Murray,Grass,8.0,True,146.0
Ivo Karlovic,Grass,32.0,False,95.0
Ivo Karlovic,Grass,17.0,False,121.0
Andy Murray,Grass,11.0,True,142.0
Ivo Karlovic,Grass,19.0,False,78.0
Ivo Karlovic,Grass,23.0,False,135.0
Ivo Karlovic,Grass,31.0,False,154.0
Ivo Karlovic,Grass,35.0,False,173.0
Stan Wawrinka,Grass,16.0,True,189.0
Ivo Karlovic,Grass,51.0,False,194.0
Ivo Karlovic,Grass,25.0,False,119.0
Philipp Kohlschreiber,Clay,4.0,False,99.0
Sam Querrey,Clay,16.0,False,118.0
Tommy Robredo,Clay,7.0,False,151.0
Juan Martin Del Potro,Hard,9.0,True,86.0
Feliciano Lopez,Hard,5.0,True,25.0
Novak Djokovic,Hard,2.0,False,128.0
Sam Querrey,Clay,19.0,False,102.0
Novak Djokovic,Hard,10.0,True,94.0
John Isner,Hard,30.0,True,98.0
Stan Wawrinka,Hard,26.0,True,136.0
Gilles Simon,Hard,14.0,False,173.0
Philipp Kohlschreiber,Hard,20.0,False,181.0
Janko Tipsarevic,Clay,6.0,False,129.0
Feliciano Lopez,Hard,11.0,False,113.0
Jarkko Nieminen,Hard,9.0,False,138.0
Andy Murray,Hard,13.0,True,122.0
Andy Murray,Hard,9.0,True,101.0
Andy Murray,Hard,15.0,True,91.0
Novak Djokovic,Clay,2.0,True,99.0
Andy Murray,Clay,4.0,True,116.0
Novak Djokovic,Clay,9.0,True,99.0
Feliciano Lopez,Clay,17.0,True,126.0
Novak Djokovic,Hard,9.0,True,88.0
Novak Djokovic,Hard,3.0,True,94.0
Stan Wawrinka,Grass,25.0,True,113.0
Stan Wawrinka,Grass,18.0,True,93.0
Gilles Simon,Hard,2.0,False,23.0
Milos Raonic,Clay,25.0,False,189.0
Janko Tipsarevic,Hard,5.0,False,129.0
Julien Benneteau,Hard,16.0,True,152.0
Mikhail Youzhny,Clay,8.0,True,137.0
Jo Wilfried Tsonga,Hard,14.0,True,97.0
Milos Raonic,Grass,27.0,True,112.0
David Ferrer,Grass,10.0,True,126.0
Mikhail Youzhny,Hard,4.0,False,151.0
Jurgen Melzer,Hard,4.0,False,96.0
Gilles Simon,Hard,8.0,True,198.0
David Ferrer,Clay,1.0,True,88.0
Lleyton Hewitt,Hard,11.0,True,128.0
Philipp Kohlschreiber,Grass,11.0,True,109.0
John Isner,Grass,22.0,True,107.0
Gilles Simon,Hard,10.0,True,104.0
Gilles Simon,Hard,2.0,True,101.0
Gilles Simon,Hard,2.0,True,95.0
Gilles Simon,Hard,3.0,True,90.0
Gilles Simon,Hard,2.0,True,138.0
Gilles Simon,Hard,5.0,True,87.0
Gilles Simon,Hard,5.0,True,87.0
Gilles Simon,Hard,5.0,True,99.0
Gilles Simon,Hard,32.0,True,230.0
Gilles Simon,Hard,8.0,True,109.0
Gilles Simon,Hard,12.0,True,135.0
Gilles Simon,Hard,13.0,True,150.0
